,saleprice,lot_frontage,lot_area,overall_qual,overall_cond,year_built,year_remod/add,yr_sold,mas_vnr_area,bsmtfin_sf_1,total_bsmt_sf,frst_flr_sf,sec_flr_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,totrms_abvgrd,fireplaces,garage_area,wood_deck_sf,open_porch_sf,screen_porch,neighborhood,exter_qual,exter_cond,bsmt_exposure,kitchen_qual,garage_finish,heating_qc,fireplace_qu
1789,142600,74.0,13101,5,5,1965,1965,2008,108.0,231.0,1728.0,1728,0,1728,0.0,0.0,2,0,6,10,0,576.0,0,0,0,NAmes,TA,TA,No,TA,Unf,TA,None
1790,227000,67.0,9808,7,5,2002,2002,2009,110.0,788.0,1573.0,1573,0,1573,1.0,0.0,2,0,3,6,0,544.0,0,72,0,CollgCr,Gd,TA,No,Gd,RFn,Ex,None
1791,205000,0.0,8145,7,6,1940,1950,2009,0.0,246.0,920.0,1240,1240,2480,0.0,0.0,2,1,5,13,2,400.0,0,0,0,Crawfor,TA,TA,No,TA,Unf,Ex,Gd
1792,246900,73.0,17227,8,5,1999,2000,2007,158.0,915.0,1341.0,1341,0,1341,1.0,0.0,1,1,1,5,1,482.0,240,84,0,CollgCr,Gd,TA,Gd,Gd,RFn,Ex,TA
1793,89000,60.0,5280,4,7,1895,1950,2008,0.0,0.0,173.0,825,536,1361,0.0,0.0,1,0,2,6,0,185.0,0,123,0,IDOTRR,TA,TA,No,TA,Unf,Ex,None
1794,64000,89.0,11792,4,5,1948,1950,2010,0.0,0.0,744.0,792,328,1120,0.0,0.0,1,0,2,5,0,480.0,0,0,160,Edwards,TA,TA,No,Fa,Unf,Ex,None
1795,170000,40.0,3876,8,5,1978,1978,2006,0.0,652.0,1226.0,1226,0,1226,1.0,0.0,1,0,1,4,1,484.0,133,60,0,Greens,Gd,TA,Gd,Gd,Fin,TA,TA
1796,582933,107.0,13891,9,5,2008,2009,2009,424.0,0.0,1734.0,1734,1088,2822,0.0,0.0,3,1,4,12,1,1020.0,52,170,192,NridgHt,Ex,TA,Gd,Ex,RFn,Ex,Gd
1797,110500,50.0,6000,6,6,1925,1980,2006,0.0,397.0,1103.0,1103,0,1103,0.0,0.0,1,0,2,5,1,440.0,166,120,0,OldTown,TA,Gd,No,Gd,Unf,Gd,Gd
1798,110000,80.0,8240,6,6,1960,1960,2007,198.0,0.0,1179.0,1179,0,1179,0.0,0.0,1,0,2,5,0,622.0,0,0,0,Edwards,TA,TA,No,TA,Fin,Gd,None
1799,118000,50.0,9405,5,9,1947,2008,2009,0.0,0.0,698.0,698,0,698,0.0,1.0,1,0,2,4,0,0.0,0,200,0,Edwards,TA,Ex,No,TA,None,Ex,None
1800,284000,85.0,10625,7,5,2003,2004,2008,292.0,866.0,998.0,1006,1040,2046,1.0,0.0,2,1,3,8,1,871.0,320,62,0,NridgHt,Gd,TA,No,Gd,RFn,Ex,Gd
1801,171000,70.0,9247,6,6,1962,1962,2008,318.0,319.0,858.0,858,858,1716,0.0,0.0,1,1,4,8,1,490.0,0,84,120,NAmes,TA,TA,No,TA,Fin,Ex,Gd
1802,193000,96.0,10628,7,5,2004,2004,2009,0.0,0.0,835.0,871,941,1812,0.0,0.0,2,1,3,8,0,478.0,146,91,0,SawyerW,Gd,TA,Gd,Gd,RFn,Ex,None
1803,135000,0.0,11000,5,6,1976,2003,2007,0.0,1090.0,1090.0,1178,0,1178,1.0,0.0,1,1,3,6,0,502.0,0,44,88,Mitchel,TA,TA,No,TA,Unf,TA,None
1804,167000,54.0,9399,7,8,1919,1950,2006,0.0,0.0,818.0,818,818,1636,0.0,0.0,1,1,4,7,1,288.0,0,0,0,Crawfor,TA,TA,Mn,Gd,Unf,TA,Gd
1805,105000,60.0,7200,4,5,1950,1950,2006,0.0,0.0,576.0,864,0,864,0.0,0.0,1,0,2,5,0,528.0,0,0,115,OldTown,TA,TA,No,TA,RFn,Ex,None
1806,214000,78.0,10264,7,5,1999,1999,2006,183.0,1162.0,1588.0,1588,0,1588,0.0,0.0,2,0,3,6,0,472.0,158,29,0,CollgCr,Gd,TA,Av,Gd,RFn,Ex,None
1807,279000,0.0,13215,8,5,2004,2004,2006,112.0,994.0,1420.0,1426,488,1914,1.0,0.0,2,1,3,9,1,746.0,168,127,0,NridgHt,Gd,TA,No,Gd,RFn,Ex,TA
1808,184500,81.0,10530,6,6,1975,2000,2006,248.0,548.0,675.0,1109,766,1875,0.0,0.0,3,0,3,8,1,485.0,48,28,0,NWAmes,TA,TA,No,Gd,RFn,TA,TA
1809,120000,50.0,6000,3,7,1948,2002,2007,0.0,331.0,649.0,679,504,1183,0.0,0.0,1,1,2,6,0,308.0,0,176,0,OldTown,TA,Gd,No,TA,Unf,Ex,None
1810,171500,70.0,7703,6,6,1992,1992,2009,0.0,52.0,816.0,833,897,1730,0.0,0.0,2,1,3,6,0,528.0,0,91,168,SawyerW,Gd,Gd,No,Gd,RFn,Ex,None
1811,164700,35.0,4251,7,5,2006,2007,2007,0.0,0.0,625.0,625,625,1250,0.0,0.0,2,1,2,5,0,528.0,0,54,0,Somerst,Gd,TA,No,Gd,RFn,Ex,None
1812,209000,88.0,12128,6,4,1989,1989,2006,232.0,549.0,868.0,1313,1246,2559,0.0,0.0,2,1,4,9,1,506.0,0,245,168,SawyerW,Gd,TA,No,Ex,RFn,Ex,TA
1813,225000,0.0,3072,7,5,2004,2004,2006,18.0,1059.0,1365.0,1548,0,1548,1.0,0.0,2,0,2,7,1,388.0,143,20,0,Blmngtn,Gd,TA,No,Gd,Fin,Ex,TA
1814,81000,58.0,8410,5,3,1910,1996,2006,0.0,0.0,658.0,658,526,1184,0.0,0.0,1,0,5,8,0,0.0,0,151,0,Edwards,TA,Fa,No,TA,None,TA,None
1815,336820,49.0,15218,8,5,2006,2006,2006,0.0,1562.0,1670.0,1670,0,1670,1.0,0.0,2,1,2,6,1,928.0,0,240,0,Somerst,Gd,TA,No,Gd,RFn,Ex,Gd
1816,277000,0.0,14364,7,5,1988,1989,2007,128.0,1065.0,1157.0,1180,882,2062,1.0,0.0,2,1,3,7,1,454.0,60,55,154,SawyerW,Gd,TA,Gd,TA,Fin,Ex,Gd
1817,117600,70.0,8680,5,7,1960,1960,2007,0.0,0.0,894.0,894,0,894,0.0,0.0,1,0,3,5,0,312.0,0,0,0,NAmes,TA,TA,No,TA,Unf,TA,None
1818,140000,80.0,9600,6,8,1950,2005,2009,0.0,120.0,856.0,1112,556,1668,0.0,0.0,1,1,3,6,0,271.0,0,0,0,NAmes,TA,Gd,No,TA,Unf,Ex,None
1819,395039,91.0,11778,9,5,2008,2008,2008,402.0,1153.0,1751.0,1766,0,1766,1.0,0.0,2,1,3,8,2,874.0,216,36,0,CollgCr,Ex,TA,Av,Ex,Fin,Ex,Gd
1820,181755,59.0,15810,6,5,2007,2007,2007,0.0,0.0,768.0,768,728,1496,0.0,0.0,3,0,3,7,0,572.0,100,0,0,Gilbert,Gd,TA,No,Gd,Unf,Ex,None
1821,186800,91.0,11024,7,5,2005,2006,2006,118.0,0.0,1400.0,1400,0,1400,0.0,0.0,2,0,3,6,0,612.0,144,55,0,SawyerW,Gd,TA,Av,Gd,RFn,Ex,None
1822,177500,0.0,8970,5,6,1965,1965,2009,0.0,388.0,744.0,825,1315,2140,0.0,0.0,2,1,4,7,1,549.0,0,40,0,NAmes,TA,Gd,No,TA,Fin,TA,TA
1823,64500,60.0,10800,4,6,1927,2007,2007,0.0,0.0,656.0,968,0,968,0.0,0.0,2,0,4,5,0,216.0,0,0,0,OldTown,TA,TA,No,TA,Unf,TA,None
1824,260000,25.0,4835,7,5,2004,2005,2010,0.0,1298.0,1488.0,1488,0,1488,1.0,0.0,2,0,2,6,1,506.0,168,50,0,Somerst,Gd,TA,Av,Gd,Fin,Ex,Gd
1825,185485,53.0,3710,7,5,2007,2007,2007,16.0,0.0,1266.0,1266,0,1266,0.0,0.0,2,0,2,6,1,388.0,100,16,0,Blmngtn,Gd,TA,Av,Gd,Fin,Ex,Gd
1826,105000,51.0,6120,5,7,1931,1993,2009,0.0,209.0,715.0,875,0,875,1.0,0.0,1,0,2,5,0,180.0,48,0,0,BrkSide,TA,TA,No,TA,Unf,TA,None
1827,187000,80.0,9600,6,7,1976,1994,2007,360.0,0.0,528.0,1094,761,1855,0.0,0.0,2,1,3,7,1,512.0,113,100,0,Veenker,Gd,Gd,No,TA,RFn,Ex,TA
1828,202500,91.0,14145,7,7,1984,1998,2006,0.0,213.0,1208.0,1621,0,1621,1.0,0.0,2,0,3,8,0,440.0,108,45,0,NWAmes,Gd,TA,Mn,Gd,RFn,Ex,None
1829,245700,70.0,9926,7,5,2005,2006,2007,210.0,1178.0,1614.0,1614,0,1614,1.0,0.0,2,0,3,7,0,878.0,100,38,0,NridgHt,Gd,TA,Mn,Gd,RFn,Ex,None
1830,128000,50.0,8012,6,5,1980,1980,2007,0.0,0.0,630.0,630,636,1266,0.0,0.0,1,1,2,5,2,283.0,340,0,0,SawyerW,TA,TA,No,TA,RFn,Ex,TA
1831,275500,80.0,10240,8,5,2005,2005,2006,178.0,0.0,1030.0,1038,1060,2098,0.0,0.0,2,1,3,8,1,878.0,192,52,0,NridgHt,Gd,TA,Mn,Ex,RFn,Gd,Gd
1832,225000,0.0,10762,7,5,1999,1999,2009,344.0,694.0,978.0,1005,978,1983,0.0,0.0,2,1,3,9,1,490.0,0,0,0,Gilbert,Gd,TA,No,Gd,Fin,Ex,TA
1833,138000,80.0,8000,5,5,1959,1959,2009,0.0,433.0,528.0,1183,0,1183,1.0,0.0,1,0,3,6,0,288.0,0,0,0,NAmes,TA,TA,Av,TA,RFn,TA,None
1834,88000,21.0,1680,6,5,1971,1971,2010,381.0,0.0,525.0,525,567,1092,0.0,0.0,1,1,3,6,0,264.0,0,0,0,BrDale,TA,TA,No,TA,Unf,TA,None
1835,380000,105.0,13693,9,5,2006,2006,2007,772.0,0.0,2153.0,2069,574,2643,0.0,0.0,2,1,3,9,1,694.0,414,84,0,NridgHt,Ex,TA,Av,Ex,Fin,Ex,Gd
1836,256000,85.0,10625,8,5,2007,2007,2008,292.0,0.0,1660.0,1660,0,1660,0.0,0.0,2,0,3,7,1,660.0,133,120,0,Somerst,Gd,TA,Av,Gd,Fin,Ex,Gd
1837,134800,60.0,7200,5,7,1951,2000,2010,0.0,234.0,900.0,900,0,900,0.0,1.0,1,0,3,5,0,576.0,222,32,0,NAmes,TA,TA,Mn,Gd,Unf,TA,None
1838,121000,24.0,1612,6,6,1980,1980,2009,0.0,0.0,561.0,561,668,1229,0.0,0.0,1,1,2,5,1,462.0,154,0,0,Blueste,TA,TA,No,TA,Fin,TA,TA
1839,227875,84.0,10207,7,6,2007,2007,2007,0.0,0.0,874.0,874,887,1761,0.0,0.0,3,0,3,7,0,578.0,144,105,0,Somerst,Gd,TA,No,Gd,Fin,Ex,None
1840,245350,64.0,10475,8,5,2008,2008,2010,72.0,0.0,1694.0,1694,0,1694,0.0,0.0,2,0,3,7,0,776.0,160,33,0,CollgCr,Gd,TA,Av,Gd,RFn,Ex,None
1841,93500,33.0,5976,5,7,1920,1950,2006,0.0,0.0,624.0,624,624,1248,0.0,0.0,2,0,2,8,0,0.0,0,130,0,OldTown,TA,TA,No,TA,None,Gd,None
1842,83000,85.0,10625,5,5,1920,1950,2010,0.0,108.0,458.0,835,0,835,0.0,0.0,1,0,2,5,0,366.0,0,0,0,Edwards,TA,TA,No,TA,Unf,Fa,None
1844,113000,40.0,5680,5,4,1901,1950,2007,0.0,0.0,592.0,933,240,1173,0.0,0.0,2,0,3,7,0,240.0,0,25,0,OldTown,TA,TA,No,TA,Unf,TA,None
1845,155000,66.0,12400,6,7,1958,1998,2009,176.0,585.0,1215.0,1215,0,1215,0.0,0.0,1,0,3,6,0,297.0,0,0,234,NAmes,TA,TA,No,TA,Unf,TA,None
1846,142000,65.0,6768,6,8,1961,1996,2008,0.0,832.0,912.0,912,0,912,1.0,1.0,1,0,3,5,0,288.0,168,0,0,Sawyer,TA,Gd,Mn,Gd,Unf,Gd,None
1847,119000,50.0,6000,6,7,1926,2004,2009,0.0,0.0,884.0,904,0,904,0.0,0.0,1,0,2,4,0,180.0,0,0,0,BrkSide,Gd,TA,No,TA,Unf,Gd,None
1848,160000,75.0,12508,6,7,1940,1985,2008,0.0,660.0,983.0,983,767,1750,1.0,0.0,2,0,4,7,0,423.0,245,0,0,Mitchel,TA,TA,Mn,TA,Unf,Ex,None
1849,193000,62.0,7415,6,5,2004,2004,2008,0.0,759.0,839.0,864,729,1593,1.0,0.0,2,1,3,8,1,398.0,100,75,0,Gilbert,TA,TA,No,TA,Fin,Ex,TA
1850,263000,88.0,11762,8,5,1992,1993,2007,309.0,335.0,1105.0,1105,1097,2202,1.0,0.0,2,1,4,9,1,517.0,0,65,144,NoRidge,Gd,TA,No,Gd,RFn,Ex,TA
1851,164990,65.0,8767,7,5,2005,2005,2006,0.0,24.0,1310.0,1310,0,1310,0.0,0.0,2,0,3,6,1,400.0,0,0,0,CollgCr,Gd,TA,Av,Gd,Fin,Ex,Gd
1852,119000,60.0,8190,4,6,1954,1954,2007,0.0,732.0,948.0,948,0,948,1.0,0.0,1,0,3,5,1,280.0,0,36,0,Edwards,TA,TA,No,TA,Unf,Ex,TA
1853,238500,75.0,7500,8,5,2006,2007,2009,238.0,24.0,1372.0,1448,0,1448,0.0,0.0,2,0,2,6,1,692.0,0,140,0,Somerst,Gd,TA,No,Gd,RFn,Ex,Gd
1855,193800,32.0,3784,8,5,2006,2007,2007,36.0,60.0,1511.0,1565,0,1565,1.0,0.0,2,0,2,5,0,476.0,0,120,0,Somerst,Gd,TA,No,Gd,Fin,Ex,None
1856,129900,44.0,4224,5,7,1976,1976,2007,0.0,840.0,1040.0,1060,0,1060,1.0,0.0,1,0,3,6,1,572.0,100,110,0,MeadowV,TA,TA,No,TA,Unf,TA,TA
1857,145000,57.0,9245,5,5,1994,1995,2008,0.0,686.0,990.0,990,0,990,0.0,1.0,1,0,3,5,0,672.0,0,0,0,CollgCr,TA,TA,No,TA,Unf,Ex,None
1858,275000,0.0,14781,8,5,2001,2002,2006,178.0,0.0,1753.0,1787,0,1787,0.0,0.0,2,0,3,7,1,748.0,198,150,0,CollgCr,Gd,TA,Gd,Gd,RFn,Ex,TA
1859,81400,60.0,8544,3,4,1950,1950,2006,0.0,0.0,0.0,1040,0,1040,0.0,0.0,2,0,2,6,0,400.0,0,0,0,NAmes,TA,TA,No,TA,Unf,Fa,None
1860,125000,62.0,7440,5,6,1954,1954,2009,0.0,173.0,1089.0,1089,0,1089,1.0,0.0,1,0,3,5,1,252.0,328,0,0,Edwards,TA,TA,No,TA,RFn,TA,Gd
1861,80000,62.0,7404,4,6,1920,1950,2009,0.0,0.0,861.0,861,0,861,0.0,0.0,1,0,2,5,0,288.0,0,0,0,OldTown,TA,TA,No,TA,Unf,TA,None
1862,104000,67.0,4853,5,6,1924,1999,2010,203.0,133.0,1107.0,1296,0,1296,0.0,0.0,2,0,2,5,1,260.0,0,0,0,SWISU,TA,TA,Mn,Fa,Unf,Fa,Gd
1863,260400,59.0,10593,7,5,1996,1996,2010,338.0,919.0,1720.0,1720,0,1720,1.0,0.0,2,0,3,7,1,527.0,240,56,0,NoRidge,Gd,TA,No,Gd,Fin,Ex,TA
1864,176000,78.0,12090,7,7,1981,2003,2007,306.0,321.0,725.0,725,754,1479,0.0,0.0,2,1,3,6,1,484.0,167,72,0,NWAmes,Gd,TA,No,Gd,RFn,Ex,TA
1865,123000,0.0,11677,5,4,1966,1966,2007,442.0,249.0,1040.0,1040,0,1040,1.0,0.0,1,0,3,6,0,264.0,0,90,0,Sawyer,TA,TA,Av,TA,RFn,TA,None
1866,291000,0.0,11000,9,5,2000,2000,2008,295.0,0.0,1519.0,1533,639,2172,0.0,0.0,2,1,4,8,1,687.0,162,153,0,NoRidge,Gd,TA,Mn,Ex,RFn,Ex,TA
1867,132000,50.0,8000,6,6,1948,2002,2009,0.0,680.0,972.0,972,0,972,1.0,0.0,1,0,2,5,1,240.0,0,0,0,NAmes,TA,Gd,No,TA,Unf,Ex,Gd
1868,176000,51.0,8029,6,5,2005,2005,2008,0.0,0.0,728.0,728,728,1456,0.0,0.0,2,1,3,8,0,400.0,100,24,0,Gilbert,TA,TA,No,Gd,Fin,Ex,None
1869,177625,0.0,13495,5,6,1956,1956,2009,70.0,625.0,1048.0,1728,0,1728,1.0,0.0,2,0,3,7,1,576.0,0,99,0,NAmes,TA,Gd,No,TA,Unf,Fa,Gd
1870,104900,60.0,9738,5,7,1924,1950,2006,0.0,392.0,784.0,949,272,1221,1.0,0.0,1,0,4,7,0,392.0,0,0,0,Edwards,TA,Gd,No,TA,Unf,Gd,None
1871,196000,68.0,9272,7,5,1999,1999,2006,0.0,500.0,842.0,856,893,1749,0.0,0.0,2,1,3,7,0,515.0,140,85,0,CollgCr,Gd,TA,No,Gd,RFn,Ex,None
1872,280000,48.0,7841,9,5,2005,2005,2007,394.0,848.0,1577.0,1577,0,1577,1.0,0.0,2,0,2,6,1,564.0,203,39,0,NridgHt,Ex,TA,No,Ex,RFn,Ex,Gd
1873,168500,0.0,8530,7,5,1995,1996,2009,22.0,0.0,384.0,804,670,1474,0.0,0.0,2,1,3,7,1,400.0,120,72,0,Gilbert,TA,TA,No,TA,Fin,Gd,TA
1874,170000,0.0,13041,6,5,1995,1995,2006,0.0,0.0,781.0,781,890,1671,0.0,0.0,2,1,3,7,1,423.0,0,84,0,Gilbert,TA,TA,No,TA,Fin,Gd,TA
1875,130000,200.0,43500,3,5,1953,1953,2007,0.0,0.0,0.0,2034,0,2034,0.0,0.0,1,0,2,9,0,1041.0,483,266,0,Mitchel,TA,TA,No,TA,RFn,Ex,None
1876,150000,52.0,6240,7,5,1939,1950,2008,0.0,300.0,989.0,1245,764,2009,0.0,0.0,2,0,4,7,1,400.0,0,20,0,BrkSide,TA,TA,Mn,TA,Unf,TA,Gd
1877,145000,95.0,13015,5,6,1996,1996,2006,0.0,0.0,1100.0,1100,0,1100,0.0,0.0,1,1,3,5,0,462.0,0,0,0,CollgCr,TA,Gd,No,TA,RFn,Ex,None
1878,188000,63.0,9297,5,5,1976,1976,2006,0.0,1606.0,1728.0,1728,0,1728,2.0,0.0,2,0,4,8,0,560.0,0,0,0,Mitchel,TA,TA,No,TA,Unf,TA,None
1879,169000,57.0,8773,6,5,1997,1997,2007,0.0,0.0,916.0,916,684,1600,0.0,0.0,2,1,3,7,1,460.0,100,38,0,Gilbert,TA,TA,Av,TA,Fin,Gd,TA
1880,155000,74.0,8536,5,5,2006,2007,2007,0.0,0.0,1125.0,1125,0,1125,0.0,0.0,1,1,2,5,0,430.0,80,64,0,Edwards,TA,TA,No,TA,Unf,Gd,None
1881,196000,59.0,4282,7,5,2004,2004,2008,0.0,16.0,1391.0,1391,0,1391,0.0,0.0,2,0,2,5,0,530.0,156,158,0,Somerst,Gd,TA,Mn,Gd,RFn,Ex,None
1882,219500,0.0,8740,7,5,2002,2002,2007,0.0,574.0,854.0,864,1131,1995,0.0,0.0,2,1,4,8,1,435.0,264,48,0,Gilbert,Gd,TA,No,Gd,Fin,Ex,Gd
1883,170440,65.0,10237,6,5,2005,2006,2006,0.0,0.0,728.0,728,728,1456,0.0,0.0,2,1,3,8,1,390.0,0,24,0,Gilbert,Gd,TA,No,Gd,Fin,Ex,Gd
1884,159500,75.0,7950,6,6,1977,1977,2009,140.0,535.0,690.0,698,728,1426,0.0,0.0,1,1,3,6,0,440.0,252,0,0,Edwards,TA,TA,No,TA,Fin,TA,None
1886,174000,80.0,10400,7,6,1970,1970,2008,288.0,0.0,1304.0,1682,0,1682,0.0,0.0,2,0,3,7,1,530.0,98,0,0,NWAmes,TA,TA,No,TA,Unf,Gd,Gd
1887,167000,85.0,10628,7,5,1970,1970,2007,0.0,778.0,1277.0,1277,0,1277,1.0,0.0,1,0,2,5,1,526.0,0,0,176,NAmes,TA,Gd,Gd,TA,Unf,TA,Po
1888,148500,24.0,2280,6,6,1976,1976,2009,0.0,566.0,855.0,855,601,1456,0.0,0.0,2,1,3,7,1,440.0,87,0,0,NPkVill,TA,TA,No,TA,Unf,TA,TA
1889,147983,64.0,7018,5,5,1979,1979,2009,0.0,0.0,0.0,1114,1114,2228,0.0,0.0,2,0,6,8,0,720.0,73,0,0,SawyerW,TA,TA,No,TA,Unf,TA,None
1890,120000,75.0,10762,6,6,1980,1980,2009,0.0,0.0,626.0,626,591,1217,0.0,0.0,1,1,3,6,1,288.0,0,28,0,SawyerW,TA,TA,No,TA,RFn,TA,TA
1891,157000,60.0,7024,5,5,2005,2006,2007,0.0,980.0,1090.0,1090,0,1090,1.0,0.0,1,1,2,5,0,450.0,0,49,0,Edwards,TA,TA,No,TA,Fin,Gd,None
1892,91500,50.0,7585,5,3,1948,1950,2006,0.0,0.0,810.0,1002,454,1456,1.0,1.0,1,0,4,7,1,280.0,0,0,0,Edwards,TA,TA,Mn,TA,Unf,Fa,TA
1893,85000,67.0,8777,5,7,1910,1950,2008,0.0,0.0,796.0,796,0,796,0.0,0.0,1,0,2,4,0,0.0,328,0,0,Edwards,TA,TA,No,TA,None,Gd,None
1894,140000,70.0,9170,5,7,1965,1965,2007,0.0,698.0,1214.0,1214,0,1214,1.0,0.0,1,0,2,6,0,461.0,0,0,0,Edwards,TA,TA,No,TA,Unf,Ex,None
1895,127000,66.0,7742,5,7,1966,1966,2007,0.0,763.0,955.0,955,0,955,1.0,0.0,1,0,3,6,0,386.0,0,0,0,Sawyer,TA,TA,No,TA,Unf,Ex,None
1896,207500,64.0,8791,6,5,2003,2003,2008,0.0,503.0,864.0,864,864,1728,0.0,0.0,2,1,3,7,0,673.0,216,56,0,Somerst,Gd,TA,No,Gd,RFn,Ex,None
1897,415000,60.0,19800,6,8,1935,1990,2006,0.0,425.0,1836.0,1836,1836,3672,0.0,0.0,3,1,5,7,2,836.0,684,80,0,Edwards,TA,TA,No,Gd,Unf,Gd,Gd
1898,193000,90.0,13339,6,6,1960,1960,2009,132.0,65.0,1561.0,1561,0,1561,1.0,0.0,2,0,3,6,1,463.0,0,148,120,Crawfor,TA,TA,No,TA,Fin,TA,Gd
1899,174000,65.0,8125,6,5,1994,1995,2009,0.0,0.0,702.0,702,779,1481,0.0,0.0,2,1,3,6,1,343.0,0,36,0,Gilbert,TA,TA,No,TA,Fin,Gd,TA
1900,152500,78.0,11419,7,7,1948,1999,2009,0.0,699.0,699.0,801,726,1527,1.0,0.0,1,1,3,6,1,410.0,0,0,0,NAmes,TA,TA,Mn,TA,Unf,Ex,Gd
1901,183000,72.0,7226,7,5,2003,2003,2008,0.0,0.0,798.0,798,842,1640,0.0,0.0,2,1,3,6,0,595.0,0,45,0,CollgCr,Gd,TA,No,Gd,RFn,Ex,None
1902,136500,60.0,11100,5,6,1951,1994,2007,0.0,1080.0,1080.0,1080,400,1480,1.0,0.0,1,0,4,7,1,253.0,0,0,0,Edwards,TA,TA,Mn,TA,Unf,TA,Gd
1903,231500,80.0,12435,7,5,2001,2001,2008,172.0,361.0,963.0,963,829,1792,0.0,0.0,2,1,3,7,1,564.0,0,96,0,CollgCr,Gd,TA,No,Gd,RFn,Ex,TA
1904,123500,57.0,6420,5,7,1952,1952,2006,0.0,210.0,980.0,1148,0,1148,0.0,1.0,1,0,2,6,0,308.0,0,0,0,Edwards,TA,TA,Mn,TA,Unf,Fa,None
1905,135500,59.0,16466,5,7,1955,1955,2008,0.0,0.0,816.0,872,521,1393,0.0,0.0,1,1,3,8,0,300.0,121,0,265,Edwards,TA,Gd,No,TA,Unf,TA,None
1906,133500,65.0,6285,6,6,1976,1976,2007,0.0,504.0,960.0,1044,0,1044,1.0,0.0,1,0,3,7,1,528.0,228,0,0,Edwards,TA,Fa,Av,TA,Unf,TA,Fa
1907,124000,71.0,9204,5,5,1963,1963,2008,0.0,25.0,1144.0,1144,0,1144,1.0,0.0,1,1,3,6,0,336.0,0,88,0,NAmes,TA,TA,No,TA,Unf,TA,None
1908,280000,78.0,12011,8,5,1998,1998,2006,530.0,956.0,1086.0,1086,838,1924,1.0,0.0,2,1,3,7,1,592.0,208,75,374,NoRidge,Gd,TA,Av,Gd,RFn,Ex,TA
1909,333168,108.0,14774,9,5,1999,1999,2010,165.0,0.0,1393.0,1422,1177,2599,0.0,0.0,2,1,4,10,1,779.0,668,30,0,NoRidge,Gd,TA,No,Gd,Fin,Ex,TA
1910,270000,0.0,11792,8,5,2003,2003,2009,188.0,850.0,1008.0,1008,1275,2283,0.0,0.0,2,1,4,9,1,632.0,120,46,0,Gilbert,Gd,TA,Gd,Gd,Fin,Ex,Gd
1911,128500,60.0,8064,6,5,1950,1950,2009,0.0,621.0,795.0,765,368,1133,0.0,0.0,1,0,3,5,0,900.0,0,0,231,NAmes,TA,TA,Av,TA,Unf,Gd,None
1912,172000,50.0,7175,6,5,1990,1991,2006,0.0,904.0,1398.0,1398,0,1398,1.0,0.0,2,0,2,5,0,542.0,0,46,0,SawyerW,Gd,TA,No,Gd,RFn,Gd,None
1913,130000,72.0,10820,5,7,1971,1972,2006,153.0,535.0,782.0,810,0,810,1.0,0.0,1,0,2,4,0,576.0,0,0,0,Sawyer,TA,TA,Av,TA,Unf,Ex,None
1914,196000,34.0,5381,6,5,2005,2005,2009,135.0,900.0,1306.0,1306,0,1306,1.0,0.0,2,0,1,5,1,624.0,170,63,0,NridgHt,Gd,TA,Av,Gd,RFn,Ex,Gd
1915,87000,50.0,5000,5,6,1941,1950,2007,0.0,116.0,720.0,803,0,803,0.0,0.0,1,0,2,5,0,360.0,0,0,0,IDOTRR,TA,TA,Av,TA,Unf,Po,None
1916,128250,55.0,8674,5,6,1950,1950,2007,0.0,910.0,910.0,910,525,1435,1.0,0.0,1,0,3,6,0,308.0,0,33,0,BrkSide,TA,TA,No,TA,Unf,TA,None
1917,210000,85.0,13175,6,6,1978,1988,2010,119.0,790.0,1542.0,2073,0,2073,1.0,0.0,2,0,3,7,2,500.0,349,0,0,NWAmes,TA,TA,No,TA,Unf,TA,TA
1918,220000,0.0,11275,6,7,1932,1950,2007,480.0,297.0,854.0,1096,895,1991,0.0,0.0,1,1,3,7,1,432.0,0,0,0,Crawfor,TA,TA,Mn,TA,Unf,TA,Gd
1919,128000,60.0,9600,4,7,1950,1995,2010,0.0,442.0,1067.0,1067,0,1067,0.0,0.0,2,0,2,4,0,436.0,290,0,0,Sawyer,TA,TA,No,Gd,Unf,TA,None
1920,135000,120.0,9000,5,8,1900,2006,2007,0.0,130.0,680.0,680,494,1174,0.0,0.0,1,0,2,6,1,576.0,116,26,0,OldTown,TA,TA,No,Gd,Unf,Ex,Gd
1921,228500,74.0,9990,4,5,1991,1991,2008,0.0,1383.0,1680.0,1689,0,1689,1.0,0.0,2,0,3,6,1,432.0,428,120,0,Mitchel,TA,TA,No,TA,Unf,Gd,TA
1922,134000,50.0,6000,6,7,1939,1950,2010,0.0,452.0,608.0,608,524,1132,1.0,0.0,1,0,2,5,0,240.0,0,0,0,BrkSide,TA,TA,No,TA,Unf,TA,None
1923,157500,85.0,10533,6,6,1956,1956,2006,244.0,773.0,1008.0,1024,0,1024,1.0,0.0,1,0,2,5,2,313.0,0,0,280,NAmes,TA,Gd,No,Gd,Unf,TA,TA
1924,263550,0.0,11692,8,5,1993,1994,2009,372.0,624.0,1173.0,1215,1017,2232,1.0,0.0,2,1,3,8,1,623.0,173,165,0,NoRidge,Gd,TA,No,Gd,RFn,Ex,TA
1925,182900,0.0,12546,6,7,1981,1981,2007,310.0,678.0,1440.0,1440,0,1440,0.0,0.0,2,0,3,7,1,467.0,0,0,0,NWAmes,Gd,Gd,No,Gd,Fin,Ex,TA
